DMS_id,Spearman,AUC,MCC,NDCG,AP
CXCR4_CXCL12_enrich_8U4O,0.20735964940689672,0.5620515715417574,0.031905291055384984,0.5937365212128338,0.11766053690144108
hYAP65_peptide_FunctioncalScore_1JMQ,0.724873722308396,0.7927055702917772,0.3484084880636605,0.7997006286121736,0.29883637007890135
GB1_IgG-Fc_fitness_1FCC,0.5528607093666396,0.7401548504630332,0.18483882394615658,0.7370000198000991,0.20578975564991836
SARS2-RBD_ACE2_deltaKd_6M0J,0.2916035157855565,0.6293743240527707,-0.001592921153225242,0.5228250349805961,0.1291092235654971
KRAS_DARPinK27_norfitness_5O2S,0.4812847208861031,0.6560060158126907,0.14999108572356565,0.7979404764149354,0.18316260083416178
KRAS_PICK3CG-RBD_norfitness_1HE8,0.7009093493040274,0.7431049765330068,0.255050505050505,0.8484904725444629,0.2874774041471296
KRAS_RAF1_norfitness_6VJJ,0.6292141364025794,0.7106416398335035,0.14090944789130605,0.7954545240403368,0.21859966679672085
KRAS_RAF1-RBD_norfitness_6VJJ,0.7467011188203521,0.7998149149122723,0.25783380970974157,0.8423503599664337,0.28803603213829376
KRAS_RALGDS-RBD_norfitness_1LFD,0.7170612438147754,0.7535422553300796,0.2590975254730713,0.8550988364992295,0.32209063246373865
KRAS_SOS1_norfitness_8BE4,0.5931467213803462,0.6677842557864414,0.12770047196920264,0.7961919274405457,0.19043495691880385
BH3_Mcl-1_normed_3KZ0,0.6125782993736051,0.8151260504201678,0.2815126050420168,0.6616754087346514,0.2666595574070645
BH3_Bcl-xL_normed_1PQ1,0.410562315501476,0.6119174942704355,0.0855614973262032,0.831549264038571,0.17047168799885937
HLA-A2_TAPBPR_meanscore_5WER,0.6553347486166574,0.790083480900582,0.2502651250229411,0.8108887773973897,0.2843522617083951
PSD95_CRIPT_1BE9,0.5381866238244551,0.7527363716648379,0.191108910714445,0.7639358947893825,0.22673925079554888
PSD95_Tm2F_1BE9,0.23264798995895608,0.5076805737682982,-0.04100766273271425,0.6006131997055599,0.10202076496296816
ACE2_SARS2-RBD_enrich_6M17,0.3913378595731149,0.5784717240866999,0.12209446738769607,0.6883037794910601,0.1643781896686489
CD19_FMC63_Fitness_7URV,0.31600282616767583,0.7169433217248362,0.18375742477778625,0.6887672079232541,0.21517304243564794
