DMS_id,Spearman,AUC,MCC,NDCG,AP
5A12_Ang2_fitness_4ZFG,0.13029746270981463,0.5930047694753577,-0.0492845786963434,0.42594757924934584,0.1259358954136487
5A12_VEGF_fitness_4ZFF,0.1877698645698028,0.9143037177063642,0.42028985507246375,0.8036295111470602,0.6146728912159747
Z-domain_ZpA963_HL1_fitness_2M5A,0.2159376759131046,0.6609195402298851,0.16379310344827586,0.6701903746705369,0.29956075037245633
Z-domain_ZpA963_HL2_fitness_2M5A,0.23294406685667862,0.7208216619981326,0.17522564581388111,0.6979946634569171,0.25354621891557444
CXCR4_CXCL12_enrich_8U4O,0.05680622802859262,0.5119920243001153,0.016002297889970367,0.5672100939730351,0.10866028079387872
hYAP65_peptide_FunctioncalScore_1JMQ,0.1843598502528065,0.5914616863866038,0.06339179597500813,0.6288637958894284,0.13238730750291308
GB1_IgG-Fc_fitness_1FCC,-0.046777777156668796,0.43464276469250496,-0.04699579313103683,0.39515614002335564,0.08343423133012394
GB1_IgG-Fc_fitness_1FCC_2016,0.32689148381798955,0.5696449026345933,0.012142038946162658,0.6189665433268343,0.12141435510432133
SARS2-RBD_ACE2_deltaKd_6M0J,-0.005264274481847646,0.524023511528547,-0.032463807106633,0.4408729557739387,0.09822448349442958
KRAS_DARPinK27_norfitness_5O2S,0.13809482811606216,0.5695033643415719,0.027596899459512585,0.5518094948205663,0.11735902720985801
KRAS_PICK3CG-RBD_norfitness_1HE8,0.17315676962538953,0.5751365820648157,0.05311683383474822,0.5812522019101098,0.1239884071305837
KRAS_RAF1_norfitness_6VJJ,0.08694011300840067,0.48338252937176995,-0.009490266276582244,0.5425997348447493,0.09567372709259055
KRAS_RAF1-RBD_norfitness_6VJJ,0.09657818914827651,0.5172391678182876,-0.0008536402178439979,0.5402101176737062,0.10236303165791638
KRAS_RALGDS-RBD_norfitness_1LFD,0.13281837947514247,0.5192015412430158,-0.005675703997251294,0.5397524611718058,0.10237563263274427
KRAS_SOS1_norfitness_8BE4,0.1357708267295434,0.5697301887691202,0.02610584591883436,0.5501420567085971,0.11721983114042772
BH3_Mcl-1_normed_3KZ0,-0.06779358829415358,0.4302848575712144,-0.06489612336688798,0.4254839867500415,0.09610694027391997
BH3_Bcl-xL_normed_1PQ1,-0.15608960172822942,0.3328335832083958,-0.06489612336688798,0.4876240677255568,0.07421655165398693
HLA-A2_TAPBPR_meanscore_5WER,-0.01884048199159533,0.5310164035257411,0.00809412558344866,0.5434934296213861,0.11110205336512147
PSD95_CRIPT_1BE9,0.15461902335320282,0.5572229507319293,0.02933069285733401,0.5320677998698052,0.11916561791960711
PSD95_Tm2F_1BE9,0.107209028559534,0.46278356125279885,0.015263021739324359,0.5372143777727092,0.10210159634487113
ACE2_SARS2-RBD_enrich_6M17,0.06573552951500429,0.4810398980437493,-0.02506888779008898,0.5330506457004418,0.09108472008512372
CD19_FMC63_Fitness_7URV,0.20467899258844008,0.6816400434047494,0.14885816360893522,0.6946190080997944,0.19774549043049403
