DMS_id,Spearman,AUC,MCC,NDCG,AP
CXCR4_CXCL12_enrich_8U4O,-0.036146529557398256,0.4820290482336217,0.0010548855958860289,0.5121573238245223,0.09660662837033995
hYAP65_peptide_FunctioncalScore_1JMQ,-0.07566815851516683,0.4389257294429708,0.0,0.47368731574956696,0.0902434146069642
GB1_IgG-Fc_fitness_1FCC,-0.07207141796720787,0.45388391275745155,0.0,0.498806242757375,0.094363559690117
SARS2-RBD_ACE2_deltaKd_6M0J,0.07948748496284813,0.5395915980464984,0.0,0.5363309147093264,0.10729894299013332
KRAS_DARPinK27_norfitness_5O2S,0.030116554653255672,0.5291099668671349,0.01656625499219814,0.5394254236944541,0.10975421083135413
KRAS_PICK3CG-RBD_norfitness_1HE8,0.09071958760144552,0.5873428094072033,0.0812997066520583,0.5871925681164748,0.14227366597516794
KRAS_RAF1_norfitness_6VJJ,-0.1941375012535413,0.3932969449462028,0.0,0.39348995801192915,0.08390853507664597
KRAS_RAF1-RBD_norfitness_6VJJ,-0.03195370901283894,0.5186995688295591,0.0,0.5578004080323712,0.11222034918253454
KRAS_RALGDS-RBD_norfitness_1LFD,0.09225967769113812,0.5511781830636184,0.0,0.5536025406880514,0.11404531832946785
KRAS_SOS1_norfitness_8BE4,0.08343364153208006,0.5671366906983694,0.009536432579101006,0.5259058311936212,0.11359319124672668
BH3_Mcl-1_normed_3KZ0,0.002544732157547192,0.3470206264323912,0.0,0.3285439027493173,0.09413535279953053
BH3_Bcl-xL_normed_1PQ1,-0.4071462426036493,0.1296791443850267,0.0,0.3276520897668273,0.0723818891318796
HLA-A2_TAPBPR_meanscore_5WER,-0.11058261668775612,0.4305392280868836,0.0,0.4796127146271363,0.08703182042909399
PSD95_CRIPT_1BE9,-0.04922810077429686,0.4597617327231693,0.0,0.5386298908647006,0.0958615302483152
PSD95_Tm2F_1BE9,-0.09384959412862288,0.4519674222353056,0.0,0.48303671623795047,0.0893779065922796
ACE2_SARS2-RBD_enrich_6M17,-0.11145361708450091,0.3840514609782879,0.0,0.44831326347177347,0.08103877138022134
CD19_FMC63_Fitness_7URV,-0.03428201367845535,0.4768973961378445,0.0,0.5388172115361338,0.1003433670339703
