DMS_id,Spearman,AUC,MCC,NDCG,AP
CXCR4_CXCL12_enrich_8U4O,0.24962804337425898,0.6005056354541358,0.055759780803506916,0.6318781045551018,0.13534834468895346
hYAP65_peptide_FunctioncalScore_1JMQ,0.47544644632700955,0.6777188328912467,0.19509283819628648,0.6679255326424922,0.18474465201223228
GB1_IgG-Fc_fitness_1FCC,0.7470180330770914,0.8381863266029047,0.28011740296543697,0.8058421734955519,0.3324628822374187
SARS2-RBD_ACE2_deltaKd_6M0J,0.6860838292417505,0.8244811999178138,0.22845492292790423,0.7275638203367019,0.27019186994975547
KRAS_DARPinK27_norfitness_5O2S,0.4564048590957993,0.6671029660710283,0.1455639559617092,0.6474145693941007,0.19373570547836058
KRAS_PICK3CG-RBD_norfitness_1HE8,0.5832797777842543,0.7586941064687276,0.25925925925925924,0.744455740544058,0.27767346550105865
KRAS_RAF1_norfitness_6VJJ,0.48931507868330704,0.670855257991047,0.1689232702426765,0.7682754743070455,0.21234620471036564
KRAS_RAF1-RBD_norfitness_6VJJ,0.606979967874803,0.751091821378995,0.24998019923047957,0.7827611225208738,0.28966603627727544
KRAS_RALGDS-RBD_norfitness_1LFD,0.6130515791659448,0.7264183577361077,0.18064902817022005,0.7431765608986726,0.2364956101861452
KRAS_SOS1_norfitness_8BE4,0.4627538257880525,0.6934083461979865,0.14098422112703204,0.6804034855259803,0.2009982129452239
BH3_Mcl-1_normed_3KZ0,0.7300333597331222,0.8926661573720397,0.4121466768525592,0.9187727880134686,0.4901661224287973
BH3_Bcl-xL_normed_1PQ1,0.6522259821921425,0.8575248281130633,0.4121466768525592,0.823523087947498,0.39256404727392824
HLA-A2_TAPBPR_meanscore_5WER,0.5797905582823162,0.7783053823603816,0.21709101551068188,0.7664562532705868,0.26495524720009284
PSD95_CRIPT_1BE9,0.5302615451159977,0.6703776059089571,0.05746603509335332,0.6784915897858245,0.1476568868621891
PSD95_Tm2F_1BE9,0.32993145859193107,0.568556480316857,0.022296857298329184,0.6181762088018299,0.12068418793047124
ACE2_SARS2-RBD_enrich_6M17,0.4013525348974196,0.5485069862781558,0.06627388438922588,0.6574320697674384,0.1381083352272605
CD19_FMC63_Fitness_7URV,0.45711552654441506,0.8174267266580237,0.26606760043044647,0.6931531676397295,0.28968295461908605
