DMS_id,Spearman,AUC,MCC,NDCG,AP
CXCR4_CXCL12_enrich_8U4O,0.2558788631997509,0.5251226715889539,-0.00387644356679791,0.6423447589011451,0.1077916497265323
hYAP65_peptide_FunctioncalScore_1JMQ,0.2636285796159442,0.6159151193633952,0.08010610079575597,0.5755552853937853,0.15501464176556193
GB1_IgG-Fc_fitness_1FCC,0.33698079746831416,0.6789838570922525,0.17425231516623652,0.7556843210689917,0.1969703773321517
SARS2-RBD_ACE2_deltaKd_6M0J,0.2695338982217778,0.5999177009553011,0.10104380928297098,0.7003351201089162,0.15038920772441547
KRAS_DARPinK27_norfitness_5O2S,0.1587843065791949,0.5283341600368575,-0.013812715465122232,0.5794024801439149,0.10496052746841787
KRAS_PICK3CG-RBD_norfitness_1HE8,0.12185803262499818,0.5202227451280481,0.040893851392601405,0.6496529979435106,0.11378029162054396
KRAS_RAF1_norfitness_6VJJ,0.11364228049346971,0.5852901908426922,0.10355768475614545,0.647748215884403,0.1659481140928279
KRAS_RAF1-RBD_norfitness_6VJJ,0.21120393383028255,0.5714279759167061,0.06591721754915834,0.684406323921087,0.14179538008690878
KRAS_RALGDS-RBD_norfitness_1LFD,0.10143142768032709,0.5070040243171504,0.04118503296515113,0.6287214917790372,0.11346794265439414
KRAS_SOS1_norfitness_8BE4,0.1635502802481027,0.5218053661961122,-0.018420768766920777,0.5796808231656446,0.10510937413908993
BH3_Mcl-1_normed_3KZ0,0.14041490250443567,0.766042780748663,-0.05142044850350924,0.7334166747103511,0.24794043428888168
BH3_Bcl-xL_normed_1PQ1,0.06656728979118387,0.5380061115355234,0.02024446142093201,0.7705468968224368,0.1434982656246282
HLA-A2_TAPBPR_meanscore_5WER,0.3405428090854508,0.6799754963963829,0.16732985124229302,0.689232370670753,0.2192425440448028
PSD95_CRIPT_1BE9,0.24486034008163576,0.5130351201148964,-0.019906156055699772,0.6135034024934821,0.10067509237421514
PSD95_Tm2F_1BE9,0.05165301862355641,0.4413921374474804,-0.04689698877082326,0.4902625671381555,0.08643852306479545
ACE2_SARS2-RBD_enrich_6M17,0.1400989021792967,0.5391876928219734,-0.049627122852803685,0.5864131616265614,0.10334196344704148
CD19_FMC63_Fitness_7URV,0.26497360809867493,0.59130040587373,0.1220247930382911,0.6530878705279207,0.1762921482489939
