DMS_id,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,-0.02522975584235056,0.4633824375410914,0.0010683760683760685,0.5558384000808689,0.09737046144324543
5A12_Ang2_fitness_4ZFG,-0.04518921882334923,0.4713408964106379,-0.06507966028144567,0.42274776093810496,0.089310780073755
5A12_VEGF_fitness_4ZFF,0.1721112022642779,0.5677448904792078,0.010741614155560412,0.608510261298964,0.11274650697645053
Z-domain_ZpA963_HL1_fitness_2M5A,0.564313694317832,0.8622431064345204,0.3851203932754941,0.870296779750712,0.40999359224179455
Z-domain_ZpA963_HL2_fitness_2M5A,0.25848964187371753,0.6375925925925927,0.1111111111111111,0.6421220288575128,0.1617102001098635
Z-domain_ZSPA-1_LL1_fitness_1LP1,0.06711816014614068,0.561798833332129,0.007469042389576978,0.5105946938689977,0.1114463345986762
Z-domain_ZSPA-1_LL2_fitness_1LP1,-0.11609297356350111,0.4790896362931988,-0.03771164955619111,0.38146518221068093,0.09256837719454201
CXCR4_CXCL12_enrich_8U4O,-0.008335017409580633,0.49514154304592856,0.016002297889970367,0.5615410518003776,0.10338864818327213
hYAP65_peptide_FunctioncalScore_1JMQ,-0.18717863147063785,0.39051903917915154,-0.05620839605054835,0.46326451487985015,0.07682701291616365
GB1_IgG-Fc_fitness_1FCC,0.05171676828563681,0.5075138481278848,-0.007761859605733494,0.5364891037019358,0.09962863470768372
GB1_IgG-Fc_fitness_1FCC_2016,0.30671649892659314,0.6959289327244562,0.14786389560547844,0.7217459602784636,0.19628539101472564
SARS2-RBD_ACE2_deltaKd_6M0J,0.04559615438226089,0.5516309657859257,-0.03599579015724498,0.4523038685587901,0.10359964002156227
KRAS_DARPinK27_norfitness_5O2S,0.06547471734807216,0.549542107996986,0.023047645187978142,0.5492300467319707,0.11423426360203874
KRAS_PICK3CG-RBD_norfitness_1HE8,0.050480367375925296,0.49522356613606994,-0.025549085895535378,0.5372457931581632,0.09579372700367589
KRAS_RAF1_norfitness_6VJJ,0.2553567346500382,0.6554164167809299,0.12545895334719698,0.698964234144956,0.17149073845626633
KRAS_RAF1-RBD_norfitness_6VJJ,0.06291090702423967,0.52027569955732,0.0015441883404162897,0.5642008031259604,0.10544288904399435
KRAS_RALGDS-RBD_norfitness_1LFD,0.08232898208040508,0.5502806954843533,0.02983158593203786,0.5843041683506321,0.12257600965064522
KRAS_SOS1_norfitness_8BE4,0.12288190733667774,0.5878795676788471,0.04326193788738102,0.581073150248588,0.1267935395662466
BH3_Mcl-1_normed_3KZ0,0.12861052597862338,0.5727550346649058,-0.004704522944866293,0.5941817799938358,0.11551235657378163
BH3_Bcl-xL_normed_1PQ1,-0.15130325338171852,0.5381726642456256,-0.06883459887751733,0.36613244845208254,0.10333659465966406
HLA-A2_TAPBPR_meanscore_5WER,0.05093025417997209,0.5203444393188594,0.0412682350957079,0.5651540472104669,0.11222570841742405
PSD95_CRIPT_1BE9,0.1019955656849672,0.4946566043121827,0.015263021739324359,0.5537731683751113,0.10711479368057697
PSD95_Tm2F_1BE9,0.10673138076502886,0.48994656604312187,0.015263021739324359,0.5606829563164141,0.10281090217510895
ACE2_SARS2-RBD_enrich_6M17,0.0097182923360526,0.5001125883005666,-0.02506888779008898,0.5127801117835059,0.09644563662091725
CD19_FMC63_Fitness_7URV,0.3947447613380098,0.5503400186147056,0.05761853646326759,0.7693987345062122,0.12279888049411163
