DMS_id,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,0.19185806236213368,0.7264931582840237,0.25213675213675213,0.7435871149175595,0.2712043511731669
5A12_Ang2_fitness_4ZFG,0.17085752125696338,0.6582728907073336,0.20411629781166699,0.7153035261828874,0.21187244400003657
5A12_VEGF_fitness_4ZFF,-0.035377783763183235,0.5062499409842584,-0.041647544751687006,0.37584777747425413,0.09349248706197617
Z-domain_ZpA963_HL1_fitness_2M5A,-0.12031335082122649,0.4293724346809437,-0.02352630187681734,0.4805141279269055,0.09160265090247555
Z-domain_ZpA963_HL2_fitness_2M5A,0.22603118969861563,0.6764506172839506,0.05555555555555555,0.5578438147854176,0.16381473615946984
Z-domain_ZSPA-1_LL1_fitness_1LP1,0.225940533974966,0.640649527540008,0.037530929235345796,0.6029455217141787,0.14126421004002307
Z-domain_ZSPA-1_LL2_fitness_1LP1,0.10783698207223683,0.5466593980378975,5.9464124972938484e-05,0.5217708546404508,0.10443857454338296
CXCR4_CXCL12_enrich_8U4O,0.12976538201992688,0.451948970896953,0.0040750530159094,0.6119175906894668,0.09942208231669392
hYAP65_peptide_FunctioncalScore_1JMQ,0.25329030887512105,0.6469782975319763,0.08622885050255416,0.6495340717424245,0.15132373145132202
GB1_IgG-Fc_fitness_1FCC,0.044411398156810215,0.4602795692726053,-0.036828462796735656,0.5292528090507077,0.08783163161857598
GB1_IgG-Fc_fitness_1FCC_2016,0.10266348551390675,0.5348505418637931,0.05017633513697069,0.6930728538413291,0.11892007925651252
SARS2-RBD_ACE2_deltaKd_6M0J,0.06943669752632503,0.5313958603522493,-0.04310556518773588,0.45897469321374434,0.09897929770896419
KRAS_DARPinK27_norfitness_5O2S,0.5480868908661779,0.7014494241320204,0.1731730361486148,0.8281945543127003,0.20846212981162837
KRAS_PICK3CG-RBD_norfitness_1HE8,0.5692741507164687,0.6788031328434871,0.15954719582277896,0.8345485084082847,0.19016779238490392
KRAS_RAF1_norfitness_6VJJ,0.5747696334394699,0.8046482479795546,0.35855305997008835,0.8820267600494052,0.3679572678523715
KRAS_RAF1-RBD_norfitness_6VJJ,0.6151607888920401,0.7763324838478886,0.2753762096937411,0.8659529836458498,0.29631002254253047
KRAS_RALGDS-RBD_norfitness_1LFD,0.6231025911195573,0.7806769272614098,0.2832990094272712,0.8694984347009224,0.3210654256015835
KRAS_SOS1_norfitness_8BE4,0.5525140265557293,0.6994765677076393,0.16335458166720768,0.8314445404507631,0.20486214907569772
BH3_Mcl-1_normed_3KZ0,0.45434653564034944,0.8614641795972269,0.3586992406734896,0.7691822738391206,0.4046987047760557
BH3_Bcl-xL_normed_1PQ1,0.6313581149394702,0.7039039286893364,0.0808022449653351,0.7138174395740208,0.16715081381071956
HLA-A2_TAPBPR_meanscore_5WER,0.3259260090295827,0.6034543136758879,0.06449011175428937,0.673352983319293,0.14415246264674078
PSD95_CRIPT_1BE9,0.5413071837981496,0.6598513840197678,-0.005838484937690119,0.679747577188844,0.13474703442153768
PSD95_Tm2F_1BE9,0.3011831195930893,0.39323021204092734,-0.048041498291719074,0.6295126759494861,0.07800433845284689
ACE2_SARS2-RBD_enrich_6M17,0.19870453639973865,0.5878966416186715,0.02060249829956845,0.5738294540894889,0.1180812404299357
CD19_FMC63_Fitness_7URV,0.25799287515822916,0.5616356921968355,0.028752814426311904,0.6888376827060124,0.11903526757343166
